query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_237.sparql,11,15,"{'select': 1, 'where': 1, 'bind': 1, 'TermFunc': 3, 'as': 1, 'filter': 3, 'exists': 1, 'PropertyPath': 3, 'Order': 1}",Error,0.0003786,0.0003735,1.270345534796646e-05,0.0013108,0.0012935,7.947997651400426e-05,,aggregates like COUNT are the only 'builtInCalls' that are supported by this parser
Query_238.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'union': 2}",Error,0.0003849,0.0003775,1.8101258397016357e-05,0.0012331,0.0012255,6.949892085493124e-05,,"ParseException, cause: Expected a token of type IRI but got a token of type KEYWORD (union) in the input at pos 2054 : UNION { ?journal wdt:P921 wd:Q13420675 } # and/or topic library and information science  
    }
    #SERVICE wikibase:label {
#        bd:serviceParam wikibase:language ""en"" .
#        ?journal rdfs:label ?name .
#    }
}"
Query_239.sparql,6,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Error,0.0003836,0.000377,1.4908610487455456e-05,0.001598,0.001621,7.985125059898699e-05,,"BAD QUERY (Groupby variable ?subjectLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_240.sparql,7,9,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'groupby': 1, 'Order': 2}",Error,0.0003855,0.000383,1.7570492941924607e-05,0.0021513,0.0021065,0.00010620739668738301,,"BAD QUERY (Groupby variable ?main_subjectLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_242.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0003791,0.00037299999999999996,1.6953858951086427e-05,0.0012593,0.0012525000000000001,5.122727138286142e-05,15,
Query_243.sparql,15,5,"{'select': 1, 'where': 1, 'Order': 2, 'limit': 1}",Success,0.000404,0.00039999999999999996,2.1791945504908212e-05,0.0053601000000000005,0.005230500000000001,0.0003093593559456561,100,
Query_244.sparql,8,8,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 1, 'filter': 2, 'TermFunc': 2}",Error,0.0003813,0.0003795,9.416887903005846e-06,0.0011431,0.001152,4.685782277865198e-05,,"ParseException, cause: Error in SELECT: unexpected token: *"
Query_245.sparql,8,11,"{'select': 1, 'SetFunc': 2, 'as': 2, 'where': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Success,0.00039610000000000003,0.0003955,1.7207556479639993e-05,0.0022153,0.002209,7.590498446522903e-05,77,
Query_246.sparql,8,15,"{'select': 2, 'where': 2, 'SetFunc': 1, 'as': 1, 'PropertyPath': 2, 'minus': 1, 'groupby': 1, 'Order': 4, 'limit': 1}",Error,0.00045339999999999996,0.000456,2.293565879682648e-05,0.2609472,0.2610635,0.004187305864156573,100000,
Query_247.sparql,6,5,"{'select': 1, 'where': 1, 'optional': 2, 'Order': 1}",Error,0.0003901,0.000386,1.5058773743790273e-05,0.0015394,0.0015855,0.00016248158870058678,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?itemLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_248.sparql,9,7,"{'select': 1, 'where': 1, 'PropertyPath': 3, 'filter': 1, 'limit': 1}",Success,0.0004056,0.00039400000000000004,2.8771899871614692e-05,0.0065028,0.00649,0.00024935819840364424,10,
Query_249.sparql,3,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2, 'limit': 1}",Error,0.00038960000000000004,0.00039000000000000005,1.128617640203172e-05,0.0016202,0.0016055,0.0001505713562844319,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?pr; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_250.sparql,5,5,"{'select': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'Order': 1}",Error,0.0003779,0.000377,5.42524961023299e-06,0.001151,0.0011375,4.406560765242869e-05,,"ParseException, cause: Unexpected input: YEAR(?date) AS ?year) WHERE {
?h wdt:P39 wd:Q11696;
   wdt:P509 ?cause;
   wdt:P570 ?date
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
} ORDER BY ?year"
Query_251.sparql,8,11,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 3}",Error,0.0003867,0.00038500000000000003,1.4855227287987814e-05,0.0012268000000000001,0.0012225,1.4187631546135161e-05,,"This parser currently doesn't support COUNT(*), please specify an explicit expression for the COUNT"
Query_252.sparql,8,11,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 2, 'filter': 2, 'TermFunc': 2, 'Order': 2}",Error,0.000392,0.00038849999999999996,1.3182479955523479e-05,0.0012661,0.0012605,1.9705893083598694e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 2290 : filter (lang(?politician_label) = ""en"") .}
  OPTIONAL {?cause rdfs:label ?cause_of_death_label filter (lang(?cause_of_death_label) = ""en"").}
}
ORDER BY ASC (?politician)"
Query_253.sparql,9,11,"{'select': 1, 'where': 1, 'optional': 3, 'bind': 1, 'DateFunc': 2, 'as': 1, 'Order': 2}",Error,0.000384,0.00038599999999999995,7.99999999999999e-06,0.0012106,0.0011915,6.821078441940913e-05,,"ParseException, cause: Unexpected input: [ ps:P39 wd:Q19546 ; pq:P580 ?startTime ] .
  OPTIONAL { ?link wdt:P569 ?dateOfBirth }
  OPTIONAL { ?link wdt:P18 ?picture }
  OPTIONAL { ?link wdt:P570 ?dateOfDeath }
  BIND(YEAR(?dateOfDeath) - YEAR(?dateOfBirth) as ?age)
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],fr,en"" }
}
ORDER BY DESC(?startTime)"
Query_254.sparql,20,10,"{'select': 1, 'where': 1, 'bind': 1, 'DateFunc': 4, 'as': 1, 'filter': 1, 'Order': 1}",Error,0.000383,0.000384,6.289320754704399e-06,0.0011449000000000001,0.0011325,4.224386872014021e-05,,"ParseException, cause: Unexpected input: [
           ps:P39 wd:Q19546;
           pq:P580 ?p2s;
           pq:P582 ?p2e;
           pq:P1365 ?pope1;
           pq:P1366 ?pope3
         ].
  ?pope1 p:P39 [
           ps:P39 wd:Q19546;
           pq:P582 ?p1e
         ].
  ?pope3 p:P39 [
           ps:P39 wd:Q19546;
           pq:P580 ?p3s
         ].
  BIND(YEAR(?p2s) AS ?year).
  FILTER(YEAR(?p2e) = ?year && YEAR(?p1e) = ?year && YEAR(?p3s) = ?year).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
ORDER BY ?year"
Query_255.sparql,10,13,"{'select': 1, 'SetFunc': 3, 'as': 3, 'where': 1, 'optional': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Error,0.0003826,0.00038100000000000005,6.328067986711618e-06,0.0019795,0.001987,9.545475949951956e-05,,"BAD QUERY (Groupby variable ?fatherLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_256.sparql,11,17,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'PropertyPath': 1, 'optional': 2, 'bind': 2, 'if': 1, 'bound': 1, 'DateFunc': 1, 'as': 2, 'NumbericFunc': 1, 'Order': 2}",Error,0.00038469999999999997,0.00038449999999999997,9.626929820964602e-06,0.0013355,0.0013365,8.614490376362639e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 2007 : FILTER (?start >= ""1815-01-01T00:00:00Z""^^xsd:dateTime) .
  ?position wdt:P279* wd:Q15135541 .
  OPTIONAL { ?position_statement pq:P582 ?x }
  OPTIONAL { ?item wdt:P18 ?picture }
  bind(if(bound(?x), ?x, NOW()) as ?end )
  bind(floor(?end - ?start) as"
Query_257.sparql,10,11,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'PropertyPath': 1, 'optional': 2, 'filter': 2, 'bound': 1, 'Order': 1}",Error,0.0003888,0.00038199999999999996,1.7389652095427314e-05,0.0012642,0.0012585,3.048424000838611e-05,,"ParseException, cause: Expected ')' but got '||' in the input at pos 2157 : || !Bound(?dissolved) )
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
  OPTIONAL { ?h wdt:P625 ?coor } .
}
ORDER BY ?inception"
Query_258.sparql,9,8,"{'select': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'filter': 1, 'Order': 1}",Error,0.0003832,0.0003775,1.6376134396669368e-05,0.001154,0.0011425,3.2856590747604296e-05,,"ParseException, cause: Unexpected input: YEAR(?date) as ?year)
        ?population     (?objectLabel as ?Location)
WHERE
{
        wd:Q458 wdt:P150 ?object .   # European Union  contains administrative territorial entity
        ?object p:P1082 ?populationStatement .
        ?populationStatement    ps:P1082 ?population
        ; pq:P585 ?date .
        #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }               
  FILTER (YEAR(?date) >= 1960)
}
ORDER BY ?objectLabel ?year"
Query_259.sparql,5,4,"{'select': 1, 'where': 1, 'filter': 1, 'TermFunc': 1}",Error,0.0003751,0.0003725,1.1454741861391341e-05,0.0012093,0.0012075,5.759253423838892e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1907 : filter (lang(?label) = ""en"")
}"
Query_261.sparql,11,12,"{'select': 1, 'StringFunc': 1, 'as': 1, 'where': 1, 'values': 1, 'optional': 5, 'PropertyPath': 2}",Error,0.0003863,0.0003835,1.386482359546392e-05,0.0012003,0.001173,7.842909040797439e-05,,"ParseException, cause: Unexpected input: CONCAT(""injured: "",str(?injured)) as ?injuredl) (concat(""dead: "",str(?dead)) as ?deadl) ?date ?image
WHERE
{
        ?h wdt:P31 ?attack. 
    values (?attack) {
      (wd:Q18493502)
      (wd:Q217327)
     
     
    }
    optional {    ?h wdt:P1339 ?injured . }
    optional {    ?h wdt:P1120 ?dead. }
    optional {    ?h wdt:P276?/wdt:P625 ?location }
    optional {    ?h wdt:P585 ?date }
    optional {    ?h wdt:P18 ?image }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
}"
Query_262.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0003935,0.0003895,1.2677626837157736e-05,0.0038935999999999997,0.0038465,0.00015082160175371295,744,
Query_263.sparql,8,6,"{'select': 1, 'filter': 2, 'bind': 1, 'DateFunc': 1, 'as': 1}",Error,0.0003861,0.000385,9.097618736057621e-06,0.0011591000000000001,0.00115,4.654854097248013e-05,,"ParseException, cause: Error in SELECT: unexpected token: {"
Query_264.sparql,13,12,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'values': 2, 'PropertyPath': 2, 'filter': 1, 'groupby': 1, 'Order': 2}",Error,0.0004196,0.00041600000000000003,1.5493367756703012e-05,0.0013861,0.001374,5.670870989343501e-05,,"ParseException, cause: Error in SELECT: unexpected token: {"
Query_265.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00038510000000000004,0.000384,9.134184875145311e-06,0.0014538,0.0014675,6.1595093599698e-05,26,
Query_266.sparql,8,7,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 2, 'Order': 1}",Error,0.00039610000000000003,0.000392,1.3900039967968106e-05,0.0014297000000000001,0.001422,4.0483329902566066e-05,,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P279>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_267.sparql,8,4,"{'select': 1, 'where': 1, 'Order': 2}",Error,0.0003941,0.00039749999999999996,1.4947686554558636e-05,0.0011985,0.0011979999999999998,4.0241631290106646e-05,,"ParseException, cause: Unexpected input: [
            rdf:type wdno:P27;
            pq:P580 ?start;
            pq:P582 ?end
          ].
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
ORDER BY DESC(?end - ?start)"
Query_268.sparql,9,4,"{'select': 1, 'where': 1, 'filter': 2}",Error,0.00038679999999999997,0.0003805,2.0230889473497922e-05,0.002069,0.0020525,7.43729341449787e-05,,"BAD QUERY (Could not find a suitable execution tree. Likely cause: Queries that require joins of the full index with itself are not supported at the moment.; in ../src/engine/QueryPlanner.cpp, line 2287, function std::vector<std::vector<QueryPlanner::SubtreePlan> > QueryPlanner::fillDpTab(const QueryPlanner::TripleGraph&, const std::vector<SparqlFilter>&, const std::vector<std::vector<QueryPlanner::SubtreePlan> >&))"
Query_269.sparql,7,12,"{'select': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'minus': 1, 'PropertyPath': 1, 'optional': 2, 'Order': 2}",Error,0.00038250000000000003,0.000375,1.963132417563546e-05,0.001131,0.0011415,4.1603952803656606e-05,,"ParseException, cause: Unexpected input: YEAR(?start_time) AS ?start) (YEAR(?end_time) AS ?end) ?namedLabel ?namedDescription WHERE {
?era wdt:P31 wd:Q11514315; wdt:P361 wd:Q130436; # eras of the history of Japan
  wdt:P580 ?start_time.
MINUS { ?era wdt:P2348/wdt:P361 wd:Q130436 } # exclude sub-eras
OPTIONAL { ?era wdt:P582 ?end_time } # optional end-time to make sure we include the current era
OPTIONAL { ?era wdt:P138 ?named }
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
} ORDER BY ?start DESC(?end)"
Query_270.sparql,4,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1, 'Order': 1}",Error,0.0003922,0.0003895,1.1545080722493414e-05,0.0013176,0.0012864999999999999,8.430790130362764e-05,,"NOT YET IMPLEMENTED (The property path ((<http://www.wikidata.org/prop/direct/P22>)|(<http://www.wikidata.org/prop/direct/P25>))* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_271.sparql,3,3,"{'select': 1, 'where': 1, 'PropertyPath': 1}",Success,0.00039699999999999995,0.00039099999999999996,2.268626603623143e-05,0.0014129000000000001,0.0014005,6.629471237503705e-05,14,
Query_272.sparql,8,5,"{'select': 1, 'where': 1, 'optional': 2, 'Order': 1}",Error,0.0003894,0.00038449999999999997,1.1481385901633215e-05,0.0017107999999999997,0.001689,7.925037679545892e-05,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?placeLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_273.sparql,8,11,"{'select': 1, 'SetFunc': 3, 'as': 3, 'where': 1, 'optional': 2, 'groupby': 1}",Error,0.00039,0.000384,1.4306175822583284e-05,0.0014686,0.0014485000000000001,4.970177729887198e-05,,"ParseException, cause: Unexpected input: [ wdt:P527 ?item; wdt:P361 ?pb ].
  ?pb wdt:P31 wd:Q76598130.
  ?item wdt:P625 ?coord.
  OPTIONAL { ?item wdt:P373 ?cat. }
  OPTIONAL { ?item wdt:P18 ?img. }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""de"". }
} GROUP BY ?item ?itemLabel ?pbLabel"
Query_274.sparql,13,9,"{'select': 1, 'distinct': 1, 'as': 1, 'where': 1, 'PropertyPath': 1, 'optional': 3, 'Order': 1}",Error,0.0003865,0.00038750000000000004,9.34820244158677e-06,0.0014485,0.0014375,4.729164831130331e-05,,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P131>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_275.sparql,11,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 3, 'Order': 2}",Error,0.0003819,0.000377,1.3059266612043887e-05,0.001353,0.0013415,5.881609756974136e-05,,"BAD QUERY (Triples should have at least one variable. Not the case in: {s: <http://www.bigdata.com/queryHints#Query>, p: <http://www.bigdata.com/queryHints#optimizer>, o: ""None""}; in ../src/engine/QueryPlanner.cpp, line 1177, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedWithScansAndText(const QueryPlanner::TripleGraph&, const std::vector<std::vector<QueryPlanner::SubtreePlan> >&))"
Query_276.sparql,5,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}",Success,0.0003895,0.000384,1.6906606203887693e-05,0.0022183999999999997,0.0022175,4.814376618236489e-05,72,
Query_277.sparql,8,6,"{'select': 1, 'where': 1, 'PropertyPath': 3, 'optional': 1}",Error,0.0003836,0.00038100000000000005,1.4346505575303772e-05,0.0012982,0.0012590000000000001,8.400634896641246e-05,,"ParseException, cause: Expected 'union' but got 'optional' in the input at pos 2184 : OPTIONAL { ?item wdt:P18 ?image } # Optionally with an image

  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en,fr"" }
}"
Query_278.sparql,11,11,"{'select': 2, 'SetFunc': 1, 'as': 1, 'where': 2, 'distinct': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Error,0.00037799999999999997,0.000376,9.533566430716723e-06,0.0013079,0.0013195,4.163718957321157e-05,,"ParseException, cause: Unexpected input: [
        ps:P161 ?actor;
        pq:P453 ?character
      ].
      #?character wdt:P31 wd:Q5. # uncomment to filter for real people
    }
  }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
GROUP BY ?character ?characterLabel
ORDER BY DESC(?count)
LIMIT 25"
Query_279.sparql,4,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.000379,0.00038,6.649979114420025e-06,0.0021257999999999997,0.002108,7.564654651733951e-05,1000,
Query_280.sparql,9,10,"{'select': 1, 'where': 1, 'optional': 1, 'bind': 2, 'DateFunc': 2, 'as': 2, 'limit': 1}",Error,0.000382,0.000383,9.05538513813741e-06,0.0013373,0.0013289999999999999,8.654485028649082e-05,,"ParseException, cause: Unexpected input: YEAR(?dob) as ?yob) . #if available: year
  BIND(YEAR(?dod) as ?yod) .
  #SERVICE wikibase:label {
#    bd:serviceParam wikibase:language ""en"" .
#  }
}
LIMIT 88"
Query_281.sparql,15,12,"{'select': 1, 'distinct': 1, 'where': 1, 'minus': 2, 'PropertyPath': 5, 'filter': 2}",Error,0.0003835,0.0003805,1.0658851303546339e-05,0.0012109,0.0011965,7.001817224438551e-05,,"ParseException, cause: Unexpected input: [
            ps:P161 ?actor;
            pq:P453 ?character
          ];
          wdt:P577 ?movie1Publication.
  ?movie2  p:P161 [
            ps:P161 ?actor;
            pq:P453 ?character
          ];
          wdt:P577 ?movie2Publication.
  MINUS{?movie1 wdt:P31/wdt:P279? wd:Q24856} # Not a series
  MINUS{?movie2 wdt:P31/wdt:P279? wd:Q24856} # Not a series
  FILTER(?character != wd:Q18086706). # Not as ""themselves""
  FILTER(?movie1Publication + ""P40Y""^^xsd:duration < ?movie2Publication) # 40 years between them
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}"
Query_282.sparql,10,15,"{'select': 1, 'distinct': 1, 'where': 1, 'union': 2, 'optional': 2, 'filter': 2, 'TermFunc': 2, 'groupby': 1, 'having': 1, 'Order': 2}",Error,0.0003828,0.00037600000000000003,1.9719139039127554e-05,0.0012389,0.0012309999999999999,3.065380164931513e-05,,"ParseException, cause: Expected a token of type IRI but got a token of type KEYWORD (union) in the input at pos 1897 : UNION { ?s wdt:P106 wd:Q49757 . }
  ?s wdt:P27 ?pl .
  ?s wikibase:sitelinks ?linkcount .
  OPTIONAL {
     ?s rdfs:label ?writer filter (lang(?writer) = ""en"").
   }
    OPTIONAL {
     ?pl rdfs:label ?place filter (lang(?place) = ""en"").
   }
} GR"
Query_283.sparql,8,6,"{'select': 1, 'where': 1, 'optional': 1, 'bind': 1, 'DateFunc': 1, 'as': 1}",Error,0.00038270000000000003,0.00038199999999999996,1.4063743772157139e-05,0.0012751,0.0012645,7.206085391297185e-05,,"ParseException, cause: Unexpected input: YEAR(?dob) as ?birthyear)
#SERVICE wikibase:label {  bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
}"
Query_284.sparql,9,8,"{'select': 1, 'where': 1, 'values': 1, 'filter': 2, 'TermFunc': 1, 'optional': 1, 'PropertyPath': 1}",Error,0.0003837,0.0003855,1.2658330590300333e-05,0.0012388,0.0012339999999999999,7.591486459624801e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1937 : FILTER (?date < ""1830-01-01T00:00:00Z""^^xsd:dateTime) .
  ?item rdfs:label ?label filter (lang(?label) = ""en"")

  OPTIONAL {
    ?item (wdt:P291|wdt:P840) ?place .  # publication or narration place is ?place
    ?place wdt:P625 ?coord
  }
}"
Query_285.sparql,10,12,"{'select': 1, 'distinct': 1, 'SetFunc': 2, 'as': 2, 'where': 1, 'optional': 2, 'filter': 1, 'TermFunc': 1, 'groupby': 1}",Error,0.00039160000000000003,0.0003895,1.8804254837669072e-05,0.001502,0.0014845000000000001,8.254157201744529e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 164 : filter (lang(?genre_label) = ""en"").
  }

  OPTIONAL {
    ?book wdt:P577 ?publicationDate .
  }
  #SERVICE wikibase:label {
#    bd:serviceParam wikibase:language ""en"" .
#  }
} group by ?book ?bookLabel ?authorLabel"
Query_286.sparql,8,10,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'StringFunc': 2, 'optional': 1, 'limit': 1}",Error,0.00038669999999999997,0.00038199999999999996,1.2996153277027781e-05,0.0012144999999999999,0.0012005000000000002,3.961831787331595e-05,,"ASSERT FAILED (ad_utility::startsWith(literal, ""\"""") || ad_utility::startsWith(literal, ""'""); in ../src/parser/RdfEscaping.cpp, line 194, function std::string RdfEscaping::normalizeRDFLiteral(std::string_view))"
Query_287.sparql,7,11,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Error,0.0003814,0.000379,1.828296110225766e-05,0.0013648,0.001372,2.29288755357373e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 106 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ORDER BY DESC(?labelcount)"
Query_288.sparql,5,5,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1}",Error,0.0003791,0.000375,1.1357327541674984e-05,0.0012109999999999998,0.0012095,6.519543269619768e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1876 : filter (lang(?desc) = ""en"").
   }
 }"
Query_289.sparql,7,11,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Error,0.0003728,0.00036950000000000004,7.330302403948502e-06,0.001321,0.0013185,5.2253654842933686e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 104 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ORDER BY DESC(?labelcount)"
Query_290.sparql,7,8,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Error,0.0003761,0.000379,8.464960458003085e-06,0.0012226000000000001,0.0012255,3.7443883939095396e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1954 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ?linkcount ORDER BY DESC(?linkcount)"
Query_291.sparql,7,8,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}",Error,0.00037949999999999995,0.0003795,1.1481869766433217e-05,0.0012044,0.0012035,4.3143687577417125e-05,,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1952 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ?linkcount ORDER BY DESC(?linkcount)"
Query_292.sparql,15,12,"{'select': 1, 'where': 1, 'optional': 2, 'bind': 2, 'DateFunc': 2, 'as': 2, 'Order': 2}",Error,0.0003788,0.00037850000000000004,8.093893445747292e-06,0.0012929,0.0012955,4.35008301325644e-05,,"ParseException, cause: Unexpected input: YEAR(?dob) AS ?yob).
  BIND(YEAR(?dod) AS ?yod).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" }
}
ORDER BY ?start DESC(?monarchLabel)"
Query_293.sparql,6,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1, 'minus': 1, 'Order': 1}",Error,0.000381,0.0003765,1.2319812408384226e-05,0.0011554,0.0011555,3.757126561615938e-05,,"ParseException, cause: Expected '.' but got 'optional' in the input at pos 1903 : OPTIONAL { ?item wdt:P856 ?website }   # Official URL if known
MINUS { ?item wdt:P576 [] }   # Exclude those that have shut down
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""en, es, ca, fr, de, pl, uk, ru, he"" }
}
ORDER BY ?itemLabel"
Query_294.sparql,4,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}",Success,0.00038730000000000004,0.0003835,1.4900037285561098e-05,0.004943,0.004935999999999999,0.00020317042654437254,1628,
Query_295.sparql,10,20,"{'select': 1, 'SetFunc': 2, 'as': 4, 'distinct': 1, 'where': 1, 'bind': 2, 'DateFunc': 1, 'optional': 1, 'filter': 2, 'TermFunc': 1, 'notexists': 1, 'groupby': 1, 'Order': 2}",Error,0.00039129999999999997,0.000391,1.4832771524941346e-05,0.0014773,0.0014795,6.46306600788064e-05,,"ParseException, cause: Unexpected input: [ ps:P1411 ?prize; pq:P585 ?time ]
    BIND( year(?time) as ?year )                   
    OPTIONAL { 
      ?nominee wdt:P27 [ rdfs:label ?citizenshipLabel ] filter (lang(?citizenshipLabel) = ""en"") .
    }
    FILTER NOT EXISTS { ?nominee wdt:P166 ?prize . } 
    #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" }
}
GROUP BY ?nominee ?nomineeLabel
ORDER BY DESC(?timesNominated) ?nomineeLabel"
Query_296.sparql,5,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1}",Error,0.0003813,0.00037850000000000004,1.2745805410234219e-05,0.0012612,0.001243,6.24585195683236e-05,,"ParseException, cause: Unexpected input: && (?time0 <= ""1946-01-01T00:00:00Z""^^xsd:dateTime))
}"
Query_297.sparql,6,3,"{'select': 1, 'where': 1, 'minus': 1}",Error,0.0003883,0.0003885,1.2841339493993615e-05,0.0012401,0.001234,5.911091269807966e-05,,"ParseException, cause: Unexpected input: [] } .
  
  
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}"
Query_298.sparql,7,2,"{'select': 1, 'filter': 1}",Error,0.0003784,0.000379,7.381658952355413e-06,0.0011623,0.001167,4.3685873638460714e-05,,"ParseException, cause: Error in SELECT: unexpected token: {"
Query_299.sparql,6,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.00038500000000000003,0.00038100000000000005,1.7788885418835096e-05,0.0017678,0.0017560000000000002,5.8671969457314076e-05,41,
